Albanian,Commercial,0.005313684508838429
Albanian,Fearmonger,3.406208018486172e-05
Albanian,HashtagGamer,0.004530256664586609
Albanian,LeftTroll,0.004223697942922854
Albanian,NewsFeed,0.0013965452875793307
Albanian,NonEnglish,0.0007493657640669579
Albanian,RightTroll,0.002895276815713246
Albanian,Unknown,6.812416036972344e-05
Arabic,Commercial,0.04233916566978312
Arabic,Fearmonger,0.0001703104009243086
Arabic,HashtagGamer,0.008004588843442505
Arabic,LeftTroll,0.01580480520577584
Arabic,NewsFeed,0.0012943590470247453
Arabic,NonEnglish,0.18076745954106116
Arabic,RightTroll,0.009571444531946144
Arabic,Unknown,0.00037468288203347896
Bengali,Commercial,3.406208018486172e-05
Bengali,RightTroll,3.406208018486172e-05
Bulgarian,Commercial,0.0003065587216637555
Bulgarian,LeftTroll,0.0023502835327554586
Bulgarian,NewsFeed,3.406208018486172e-05
Bulgarian,NonEnglish,0.3108164816868632
Bulgarian,RightTroll,3.406208018486172e-05
Catalan,Commercial,0.0027590284949737995
Catalan,Fearmonger,0.00013624832073944688
Catalan,HashtagGamer,0.004121511702368269
Catalan,LeftTroll,0.003917139221259098
Catalan,NewsFeed,0.0014306073677641923
Catalan,NonEnglish,0.0022821593723857353
Catalan,RightTroll,0.005007125787174673
Catalan,Unknown,0.0003406208018486172
Croatian,Commercial,0.001703104009243086
Croatian,Fearmonger,0.00010218624055458515
Croatian,HashtagGamer,0.004428070424032024
Croatian,LeftTroll,0.0017712281696128096
Croatian,NewsFeed,0.0007493657640669579
Croatian,NonEnglish,0.0010559244857307134
Croatian,RightTroll,0.008379271725475984
Croatian,Unknown,0.0002043724811091703
Czech,Commercial,0.001703104009243086
Czech,Fearmonger,0.0001703104009243086
Czech,HashtagGamer,0.0014306073677641923
Czech,LeftTroll,0.0007153036838820962
Czech,NewsFeed,0.00013624832073944688
Czech,NonEnglish,0.0009196761649912664
Czech,RightTroll,0.0010218624055458516
Czech,Unknown,0.00013624832073944688
Danish,Commercial,0.0004428070424032024
Danish,HashtagGamer,0.0010559244857307134
Danish,LeftTroll,0.000613117443327511
Danish,NewsFeed,0.00013624832073944688
Danish,NonEnglish,0.0005790553631426493
Danish,RightTroll,0.00027249664147889377
Dutch,Commercial,0.005075249947544397
Dutch,Fearmonger,0.0003406208018486172
Dutch,HashtagGamer,0.008413333805660846
Dutch,LeftTroll,0.0028271526553435232
Dutch,NewsFeed,0.0018393523299825329
Dutch,NonEnglish,0.006744291876602622
Dutch,RightTroll,0.013931390795608444
Dutch,Unknown,0.0001703104009243086
English,Commercial,3.857734953416699
English,Fearmonger,0.369743880406674
English,HashtagGamer,8.043147118211769
English,LeftTroll,14.102484624377004
English,NewsFeed,20.357406594963717
English,NonEnglish,0.9428383795169724
English,RightTroll,24.06601776133109
English,Unknown,0.24793788166560848
Estonian,Commercial,0.008413333805660846
Estonian,Fearmonger,3.406208018486172e-05
Estonian,HashtagGamer,0.0076299059614090255
Estonian,LeftTroll,0.004428070424032024
Estonian,NewsFeed,0.00098780032536099
Estonian,NonEnglish,0.00098780032536099
Estonian,RightTroll,0.003542456339225619
Estonian,Unknown,0.00013624832073944688
Farsi (Persian),Commercial,0.02537624973772198
Farsi (Persian),Fearmonger,0.0001703104009243086
Farsi (Persian),HashtagGamer,0.01566855688503639
Farsi (Persian),LeftTroll,0.004870877466435226
Farsi (Persian),NewsFeed,0.002214035212016012
Farsi (Persian),NonEnglish,0.0024184076931251823
Farsi (Persian),RightTroll,0.006097112353090248
Farsi (Persian),Unknown,0.00023843456129403205
Finnish,Commercial,0.008583644206585155
Finnish,Fearmonger,0.00027249664147889377
Finnish,HashtagGamer,0.0038830771410742365
Finnish,LeftTroll,0.001124048646100437
Finnish,NewsFeed,0.0002043724811091703
Finnish,NonEnglish,0.004019325461813683
Finnish,RightTroll,0.0015327936083187775
Finnish,Unknown,6.812416036972344e-05
French,Commercial,0.009026451248988357
French,Fearmonger,0.00023843456129403205
French,HashtagGamer,0.006301484834199419
French,LeftTroll,0.026193739662158665
French,NewsFeed,0.0031337113770072787
French,NonEnglish,0.0732334723974527
French,RightTroll,0.035935494595029115
French,Unknown,0.0005790553631426493
German,Commercial,0.002248097292200874
German,Fearmonger,3.406208018486172e-05
German,HashtagGamer,0.008208961324551674
German,LeftTroll,0.0036787046599650658
German,NewsFeed,0.0025887180940494907
German,NonEnglish,2.9356744428124926
German,RightTroll,0.008822078767879186
German,Unknown,0.000613117443327511
Greek,Commercial,0.0054158707493930135
Greek,LeftTroll,0.00027249664147889377
Greek,NonEnglish,0.00027249664147889377
Greek,RightTroll,0.00037468288203347896
Gujarati,Commercial,3.406208018486172e-05
Gujarati,LeftTroll,3.406208018486172e-05
Gujarati,NonEnglish,3.406208018486172e-05
Gujarati,RightTroll,6.812416036972344e-05
Hebrew,Commercial,0.0001703104009243086
Hebrew,LeftTroll,6.812416036972344e-05
Hebrew,NonEnglish,0.00098780032536099
Hebrew,RightTroll,0.00098780032536099
Hindi,Commercial,0.0010559244857307134
Hindi,HashtagGamer,3.406208018486172e-05
Hindi,LeftTroll,6.812416036972344e-05
Hindi,NonEnglish,0.00010218624055458515
Hindi,RightTroll,0.001600917768688501
Hindi,Unknown,3.406208018486172e-05
Hungarian,Commercial,0.0022821593723857353
Hungarian,HashtagGamer,0.0005790553631426493
Hungarian,LeftTroll,0.0008174899244366812
Hungarian,NewsFeed,0.00023843456129403205
Hungarian,NonEnglish,0.001089986565915575
Hungarian,RightTroll,0.0014987315281339158
Icelandic,Commercial,0.006403671074754004
